"","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC"
"124323","isoComp_00008632","geneComp_00001920","ENST00000605941.5","ASDURF","d","f","ASDURF","protein_coding","nonsense_mediated_decay",23.7550425141217,42.8750891602493,4.63499586799418,29.9811082652769,0.260578385400343,-3.20672690177226,NA,2.81687650345096,5.47009328882051,0.163659718081402,5.37211795943516,0.163659718081402,-4.97986540070595,NA,0.21235,0.387,0.0377,-0.3493,0.82221108631315,0.0116746345581939,TRUE
"124324","isoComp_00008633","geneComp_00001920","ENST00000607535.5","ASDURF","d","f","ASDURF","protein_coding","protein_coding",23.7550425141217,42.8750891602493,4.63499586799418,29.9811082652769,0.260578385400343,-3.20672690177226,NA,4.6230399189451,9.24607983789021,0,9.24607983789021,0,-9.8542574981734,NA,0.166666666666667,0.333333333333333,0,-0.333333333333333,0.949805107352264,0.0116746345581939,FALSE
"124325","isoComp_00008634","geneComp_00001920","ENST00000607690.1","ASDURF","d","f","ASDURF","protein_coding","protein_coding",23.7550425141217,42.8750891602493,4.63499586799418,29.9811082652769,0.260578385400343,-3.20672690177226,NA,2.23566807495639,0,4.47133614991277,0,0.377717616440396,8.80778513845281,NA,0.48115,0,0.9623,0.9623,0.0116746345581939,0.0116746345581939,FALSE
"124326","isoComp_00008635","geneComp_00001920","ENST00000607829.6","ASDURF","d","f","ASDURF","protein_coding","protein_coding",23.7550425141217,42.8750891602493,4.63499586799418,29.9811082652769,0.260578385400343,-3.20672690177226,NA,14.0794580167693,28.1589160335386,0,28.1589160335386,0,-11.459888333177,NA,0.139833333333333,0.279666666666667,0,-0.279666666666667,0.857008487323081,0.0116746345581939,FALSE
"34319","isoComp_00008964","geneComp_00001978","ENST00000367942.4","ATF6","d","f","ATF6","protein_coding","protein_coding",30.3749723344264,30.9549066887345,29.7950379801183,16.1901257314712,0.166573912927558,-0.0550778868546498,NA,4.61890636429004,5.51709128411683,3.72072144446325,1.79850707960334,0.164177753435614,-0.567065795075957,NA,0.17785,0.230866666666667,0.124833333333333,-0.106033333333333,0.888537730920395,0.0256811201177454,FALSE
"34320","isoComp_00008965","geneComp_00001978","ENST00000679833.1","ATF6","d","f","ATF6","protein_coding","protein_coding",30.3749723344264,30.9549066887345,29.7950379801183,16.1901257314712,0.166573912927558,-0.0550778868546498,NA,0.97701168559645,0.484738503668636,1.46928486752426,0.0580523363222091,0.135015580342749,1.58016181197167,NA,0.0430833333333333,0.0368666666666667,0.0493,0.0124333333333333,0.885620414036945,0.0256811201177454,FALSE
"34322","isoComp_00008967","geneComp_00001978","ENST00000679886.1","ATF6","d","f","ATF6","protein_coding","protein_coding",30.3749723344264,30.9549066887345,29.7950379801183,16.1901257314712,0.166573912927558,-0.0550778868546498,NA,0.619448226092785,1.23889645218557,0,1.23889645218557,0,-6.96451005574286,NA,0.0891166666666667,0.178233333333333,0,-0.178233333333333,0.965744538660011,0.0256811201177454,FALSE
"34323","isoComp_00008968","geneComp_00001978","ENST00000680180.1","ATF6","d","f","ATF6","protein_coding","processed_transcript",30.3749723344264,30.9549066887345,29.7950379801183,16.1901257314712,0.166573912927558,-0.0550778868546498,NA,1.68747475274102,1.07893689855971,2.29601260692234,0.566860765733944,0.267464063598962,1.08248004464542,NA,0.0528166666666667,0.0285666666666667,0.0770666666666667,0.0485,0.819133047967494,0.0256811201177454,NA
"34324","isoComp_00008969","geneComp_00001978","ENST00000680462.1","ATF6","d","f","ATF6","protein_coding","protein_coding",30.3749723344264,30.9549066887345,29.7950379801183,16.1901257314712,0.166573912927558,-0.0550778868546498,NA,0.543842672224495,0.31048329354947,0.777202050899519,0.219662686195063,0.0744242796082752,1.29648482668087,NA,0.0163666666666667,0.00666666666666667,0.0260666666666667,0.0194,0.808347538198402,0.0256811201177454,FALSE
"34326","isoComp_00008971","geneComp_00001978","ENST00000680633.1","ATF6","d","f","ATF6","protein_coding","protein_coding",30.3749723344264,30.9549066887345,29.7950379801183,16.1901257314712,0.166573912927558,-0.0550778868546498,NA,4.77684960986518,9.55369921973035,0,9.55369921973035,0,-9.90142494748769,NA,0.0773166666666667,0.154633333333333,0,-0.154633333333333,0.844332995082036,0.0256811201177454,FALSE
"34327","isoComp_00008972","geneComp_00001978","ENST00000680688.1","ATF6","d","f","ATF6","protein_coding","protein_coding",30.3749723344264,30.9549066887345,29.7950379801183,16.1901257314712,0.166573912927558,-0.0550778868546498,NA,0.935679462153961,0.663771125822029,1.20758779848589,0.332786692604127,0.306383398611229,0.853695297892039,NA,0.0296833333333333,0.0187666666666667,0.0406,0.0218333333333333,0.881251919402594,0.0256811201177454,FALSE
"34328","isoComp_00008973","geneComp_00001978","ENST00000681001.1","ATF6","d","f","ATF6","protein_coding","nonsense_mediated_decay",30.3749723344264,30.9549066887345,29.7950379801183,16.1901257314712,0.166573912927558,-0.0550778868546498,NA,0.73386096873068,0,1.46772193746136,0,0.575435771228635,7.20723101325999,NA,0.0246166666666667,0,0.0492333333333333,0.0492333333333333,0.112177859491992,0.0256811201177454,TRUE
"34330","isoComp_00008975","geneComp_00001978","ENST00000681169.1","ATF6","d","f","ATF6","protein_coding","nonsense_mediated_decay",30.3749723344264,30.9549066887345,29.7950379801183,16.1901257314712,0.166573912927558,-0.0550778868546498,NA,0.716137746497697,0.24568742583644,1.18658806715895,0.24568742583644,0.744383401355648,2.22647346229755,NA,0.02485,0.0101666666666667,0.0395333333333333,0.0293666666666667,0.848909942738622,0.0256811201177454,TRUE
"34331","isoComp_00008976","geneComp_00001978","ENST00000681187.1","ATF6","d","f","ATF6","protein_coding","processed_transcript",30.3749723344264,30.9549066887345,29.7950379801183,16.1901257314712,0.166573912927558,-0.0550778868546498,NA,1.60899352892624,0,3.21798705785247,0,0.864798070000867,8.33449098412478,NA,0.0538666666666667,0,0.107733333333333,0.107733333333333,0.0256811201177454,0.0256811201177454,NA
"34332","isoComp_00008977","geneComp_00001978","ENST00000681492.1","ATF6","d","f","ATF6","protein_coding","protein_coding",30.3749723344264,30.9549066887345,29.7950379801183,16.1901257314712,0.166573912927558,-0.0550778868546498,NA,1.53734450044689,1.50815282668039,1.5665361742134,1.23243272045808,1.40251695197152,0.0544412448840752,NA,0.0673666666666667,0.0821,0.0526333333333333,-0.0294666666666667,0.93378353815462,0.0256811201177454,FALSE
"34333","isoComp_00008978","geneComp_00001978","ENST00000681541.1","ATF6","d","f","ATF6","protein_coding","protein_coding",30.3749723344264,30.9549066887345,29.7950379801183,16.1901257314712,0.166573912927558,-0.0550778868546498,NA,3.68385116053432,0.489933293319505,6.87776902774913,0.489933293319505,2.23981752102177,3.78422925230509,NA,0.119283333333333,0.00793333333333333,0.230633333333333,0.2227,0.311362116222074,0.0256811201177454,FALSE
"34336","isoComp_00008981","geneComp_00001978","ENST00000681801.1","ATF6","d","f","ATF6","protein_coding","nonsense_mediated_decay",30.3749723344264,30.9549066887345,29.7950379801183,16.1901257314712,0.166573912927558,-0.0550778868546498,NA,6.8941215980263,8.76283669751834,5.02540649853426,5.68880356971574,2.32855515068747,-0.800935164788498,NA,0.18455,0.199566666666667,0.169533333333333,-0.0300333333333333,1,0.0256811201177454,TRUE
"34337","isoComp_00008982","geneComp_00001978","ENST00000681912.1","ATF6","d","f","ATF6","protein_coding","protein_coding",30.3749723344264,30.9549066887345,29.7950379801183,16.1901257314712,0.166573912927558,-0.0550778868546498,NA,0.533775431864157,0.766544768609692,0.301006095118622,0.766544768609692,0.301006095118622,-1.32012624520402,NA,0.0208833333333333,0.0317666666666667,0.01,-0.0217666666666667,0.999252400261938,0.0256811201177454,FALSE
"81698","isoComp_00008997","geneComp_00001981","ENST00000261168.9","ATF7IP","d","f","ATF7IP","protein_coding","protein_coding",36.3312251708945,18.4444299842702,54.2180203575187,7.48866679886128,2.26659474685962,1.55507132776405,NA,7.66033986789232,4.11744291097154,11.2032368248131,2.09513249300719,0.658944038388609,1.44188262249199,NA,0.197633333333333,0.1887,0.206566666666667,0.0178666666666667,0.93405622595148,0.0112260382718793,FALSE
"81702","isoComp_00009001","geneComp_00001981","ENST00000536444.5","ATF7IP","d","f","ATF7IP","protein_coding","protein_coding",36.3312251708945,18.4444299842702,54.2180203575187,7.48866679886128,2.26659474685962,1.55507132776405,NA,2.54076312660727,5.06589340862305,0.0156328445914856,0.57176950208856,0.0156328445914856,-7.62952437351441,NA,0.219016666666667,0.437733333333333,3e-04,-0.437433333333333,0.0112260382718793,0.0112260382718793,FALSE
"81704","isoComp_00009003","geneComp_00001981","ENST00000538511.5","ATF7IP","d","f","ATF7IP","protein_coding","protein_coding",36.3312251708945,18.4444299842702,54.2180203575187,7.48866679886128,2.26659474685962,1.55507132776405,NA,0.344078706767052,0.258790755214383,0.429366658319721,0.258790755214383,0.261617643876468,0.708941874944585,NA,0.0112333333333333,0.0148666666666667,0.0076,-0.00726666666666667,0.974039506291698,0.0112260382718793,FALSE
"81706","isoComp_00009005","geneComp_00001981","ENST00000540793.5","ATF7IP","d","f","ATF7IP","protein_coding","protein_coding",36.3312251708945,18.4444299842702,54.2180203575187,7.48866679886128,2.26659474685962,1.55507132776405,NA,17.7496455157196,6.76873961067262,28.7305514207666,5.14136515417915,3.73020412386578,2.08399878260487,NA,0.385216666666667,0.2422,0.528233333333333,0.286033333333333,0.747304757604491,0.0112260382718793,FALSE
"81708","isoComp_00009007","geneComp_00001981","ENST00000543189.5","ATF7IP","d","f","ATF7IP","protein_coding","protein_coding",36.3312251708945,18.4444299842702,54.2180203575187,7.48866679886128,2.26659474685962,1.55507132776405,NA,4.75650971913249,1.62484268442261,7.88817675384236,1.02449929841051,0.0242634316309116,2.27236783776564,NA,0.104366666666667,0.0627333333333333,0.146,0.0832666666666667,0.825585161216322,0.0112260382718793,FALSE
"81709","isoComp_00009008","geneComp_00001981","ENST00000544627.5","ATF7IP","d","f","ATF7IP","protein_coding","protein_coding",36.3312251708945,18.4444299842702,54.2180203575187,7.48866679886128,2.26659474685962,1.55507132776405,NA,1.89100980291644,0.34195651204342,3.44006309378946,0.174552606562884,3.44006309378946,3.29315366100827,NA,0.0530833333333333,0.0404,0.0657666666666667,0.0253666666666667,0.8333063644735,0.0112260382718793,FALSE
"46061","isoComp_00009388","geneComp_00002024","ENST00000429136.6","ATP13A3","d","f","ATP13A3","protein_coding","protein_coding",23.5871023455288,26.8305457339823,20.3436589570753,10.0066769904675,0.189943472898361,-0.399125835695186,NA,3.89671632475548,4.62664844834372,3.16678420116724,2.66775945794646,0.459719949335211,-0.545515254259568,NA,0.1398,0.123666666666667,0.155933333333333,0.0322666666666667,0.928130789902661,0.00591035278275156,FALSE
"46062","isoComp_00009389","geneComp_00002024","ENST00000439040.5","ATP13A3","d","f","ATP13A3","protein_coding","protein_coding",23.5871023455288,26.8305457339823,20.3436589570753,10.0066769904675,0.189943472898361,-0.399125835695186,NA,1.13205503259159,2.17104865686239,0.093061408320797,1.05634010947486,0.093061408320797,-4.40344583822893,NA,0.0884833333333333,0.172366666666667,0.0046,-0.167766666666667,0.602081729393747,0.00591035278275156,FALSE
"46063","isoComp_00009390","geneComp_00002024","ENST00000461660.1","ATP13A3","d","f","ATP13A3","protein_coding","retained_intron",23.5871023455288,26.8305457339823,20.3436589570753,10.0066769904675,0.189943472898361,-0.399125835695186,NA,2.05076236029212,1.69926223787493,2.40226248270931,0.986529721807523,0.211032385809731,0.497013143391175,NA,0.0817666666666667,0.0453333333333333,0.1182,0.0728666666666667,0.808265315687001,0.00591035278275156,NA
"46065","isoComp_00009392","geneComp_00002024","ENST00000485194.1","ATP13A3","d","f","ATP13A3","protein_coding","retained_intron",23.5871023455288,26.8305457339823,20.3436589570753,10.0066769904675,0.189943472898361,-0.399125835695186,NA,0.997321514164605,1.61885770510792,0.375785323221286,1.12259220646828,0.191781410981298,-2.07799041360833,NA,0.0301333333333333,0.0418666666666667,0.0184,-0.0234666666666667,0.921633164574148,0.00591035278275156,NA
"46068","isoComp_00009395","geneComp_00002024","ENST00000642744.1","ATP13A3","d","f","ATP13A3","protein_coding","protein_coding",23.5871023455288,26.8305457339823,20.3436589570753,10.0066769904675,0.189943472898361,-0.399125835695186,NA,9.25322030383015,11.5649909637204,6.94144964393988,3.6360791890996,0.721177131569429,-0.735625295625671,NA,0.405833333333333,0.471,0.340666666666667,-0.130333333333333,0.910668097112909,0.00591035278275156,FALSE
"46069","isoComp_00009396","geneComp_00002024","ENST00000645319.2","ATP13A3","d","f","ATP13A3","protein_coding","protein_coding",23.5871023455288,26.8305457339823,20.3436589570753,10.0066769904675,0.189943472898361,-0.399125835695186,NA,2.34297867979305,0,4.6859573595861,0,0.513338145411083,8.87527549826678,NA,0.11535,0,0.2307,0.2307,0.00591035278275156,0.00591035278275156,FALSE
"46070","isoComp_00009397","geneComp_00002024","ENST00000645538.1","ATP13A3","d","f","ATP13A3","protein_coding","protein_coding",23.5871023455288,26.8305457339823,20.3436589570753,10.0066769904675,0.189943472898361,-0.399125835695186,NA,3.32656252971238,4.43541239764791,2.21771266177685,2.31658245442145,0.435171059969834,-0.996754102232809,NA,0.11805,0.1274,0.1087,-0.0187,0.987280174035485,0.00591035278275156,FALSE
"92549","isoComp_00009725","geneComp_00002084","ENST00000330342.8","ATP6V0A2","d","f","ATP6V0A2","protein_coding","protein_coding",9.9711069988557,10.4739130100208,9.46830098769059,2.82224484065874,0.754254694300506,-0.14547690786891,NA,4.17960626357413,5.45034811523154,2.90886441191673,1.29091165915863,0.351219445429885,-0.903585734816679,NA,0.42215,0.534666666666667,0.309633333333333,-0.225033333333333,0.82221108631315,0.0273471770225531,FALSE
"92550","isoComp_00009726","geneComp_00002084","ENST00000534943.5","ATP6V0A2","d","f","ATP6V0A2","protein_coding","protein_coding",9.9711069988557,10.4739130100208,9.46830098769059,2.82224484065874,0.754254694300506,-0.14547690786891,NA,0.155913877007503,0.157239952535321,0.154587801479686,0.157239952535321,0.0472804277870966,-0.0230621254982733,NA,0.0133333333333333,0.0104666666666667,0.0162,0.00573333333333333,0.887290181532058,0.0273471770225531,FALSE
"92551","isoComp_00009727","geneComp_00002084","ENST00000536426.1","ATP6V0A2","d","f","ATP6V0A2","protein_coding","processed_transcript",9.9711069988557,10.4739130100208,9.46830098769059,2.82224484065874,0.754254694300506,-0.14547690786891,NA,0.586486365738435,0.311204072726157,0.861768658750713,0.311204072726157,0.131430869554486,1.44045515209905,NA,0.0558666666666667,0.0207,0.0910333333333333,0.0703333333333333,0.592430401195142,0.0273471770225531,NA
"92552","isoComp_00009728","geneComp_00002084","ENST00000540368.6","ATP6V0A2","d","f","ATP6V0A2","protein_coding","retained_intron",9.9711069988557,10.4739130100208,9.46830098769059,2.82224484065874,0.754254694300506,-0.14547690786891,NA,1.54567370488045,2.18351377050102,0.907833639259871,1.10608521168839,0.303581838145242,-1.25693917473839,NA,0.1357,0.173533333333333,0.0978666666666667,-0.0756666666666667,0.974634654586227,0.0273471770225531,NA
"92553","isoComp_00009729","geneComp_00002084","ENST00000543687.1","ATP6V0A2","d","f","ATP6V0A2","protein_coding","retained_intron",9.9711069988557,10.4739130100208,9.46830098769059,2.82224484065874,0.754254694300506,-0.14547690786891,NA,0.833029090027406,1.28353863769261,0.3825195423622,0.703781349921785,0.197143574243659,-1.72048675929263,NA,0.113016666666667,0.183933333333333,0.0421,-0.141833333333333,0.930602841574548,0.0273471770225531,NA
"92554","isoComp_00009730","geneComp_00002084","ENST00000544833.1","ATP6V0A2","d","f","ATP6V0A2","protein_coding","protein_coding",9.9711069988557,10.4739130100208,9.46830098769059,2.82224484065874,0.754254694300506,-0.14547690786891,NA,0.887355125366556,0.648614804208201,1.12609544652491,0.648614804208201,0.392356448536705,0.786577198727257,NA,0.0784166666666667,0.0431666666666667,0.113666666666667,0.0705,0.659989981470699,0.0273471770225531,FALSE
"92556","isoComp_00009732","geneComp_00002084","ENST00000613625.5","ATP6V0A2","d","f","ATP6V0A2","protein_coding","protein_coding",9.9711069988557,10.4739130100208,9.46830098769059,2.82224484065874,0.754254694300506,-0.14547690786891,NA,0.281694159303707,0.108102467368033,0.45528585123938,0.108102467368033,0.261249410165078,1.97807821172698,NA,0.0257166666666667,0.0072,0.0442333333333333,0.0370333333333333,0.812646303345444,0.0273471770225531,FALSE
"92557","isoComp_00009733","geneComp_00002084","ENST00000674794.1","ATP6V0A2","d","f","ATP6V0A2","protein_coding","nonsense_mediated_decay",9.9711069988557,10.4739130100208,9.46830098769059,2.82224484065874,0.754254694300506,-0.14547690786891,NA,0.289492432195345,0,0.57898486439069,0,0.158821201824482,5.88015865534538,NA,0.0297666666666667,0,0.0595333333333333,0.0595333333333333,0.240371694059258,0.0273471770225531,NA
"92558","isoComp_00009734","geneComp_00002084","ENST00000675260.1","ATP6V0A2","d","f","ATP6V0A2","protein_coding","retained_intron",9.9711069988557,10.4739130100208,9.46830098769059,2.82224484065874,0.754254694300506,-0.14547690786891,NA,0.316263227410177,0.296172031013529,0.336354423806826,0.152214382765302,0.195900834288738,0.177906602895114,NA,0.03125,0.0237,0.0388,0.0151,0.97948420452548,0.0273471770225531,NA
